pmtHits,pmtTotalQ,pmtAvgT,pmtBaryAngle,pmtRmsAngle,pmtVarAngle,pmtSkewAngle,pmtKurtAngle,pmtRmsBary,pmtVarBary,pmtSkewBary,pmtKurtBary,pmtRmsPhi,pmtVarPhi,pmtFracHighestQ,pmtFracDownstream,pmtFracClustered,pmtFracLowQ,pmtFracLateT,pmtFracEarlyT,pmtLargeAngleAngle,pmtLargeAnglePhi,lappdHits,lappdAvgT,lappdBaryAngle,lappdRmsAngle,lappdVarAngle,lappdSkewAngle,lappdKurtAngle,lappdRMSBary,lappdVarBary,lappdSkewBary,lappdKurtBary,mrdPaddles,mrdLayers,mrdConslayers,mrdClusters,mrdPaddlesPerLayer,mrdXSpread,mrdYSpread,mrdAdjacentHits,multiplerings
61,3418.53,8.431,0.330906,1.19976,0.967091,1.20745,-1.12347,0.901797,0.48468,0.504967,-0.102891,0.839275,0.399614,0.125192,0.9459,1,0.409836,0.245902,0,0.409836,0.295082,208,7.38887,0.35378,0.533113,0.28421,0.180527,-0.122929,0.270767,0.0733145,0.0129393,-0.00722176,10,8,0,1,1.25,0,0.025375,1,1
25,1702.58,7.06239,0.234584,0.738741,0.342649,0.250906,-0.147605,0.524099,0.145278,0.0856703,-0.00574591,0.391783,0.107613,0.181316,1,1,0.24,0.04,0,0.04,0,129,7.05239,0.148609,0.514653,0.264867,0.184187,-0.0773484,0.404489,0.163611,0.0903142,-0.0265404,7,5,2,0,1.4,0.236477,0,0,1
40,2147.45,7.70163,0.68165,1.13055,1.09708,1.60884,-0.834926,0.612441,0.30673,0.331841,0.215107,0.856745,0.633129,0.107894,0.909668,1,0.375,0.175,0.125,0.125,0.275,141,8.00868,0.489582,0.687254,0.472318,0.354004,-0.399842,0.280591,0.0787313,0.00800264,-0.00931154,8,5,3,0,1.6,0.0765,0.149404,0,1
47,3256.53,7.89674,0.533601,1.37029,1.56814,3.0359,-0.714409,0.945533,0.748627,1.25753,0.632792,1.30205,1.47566,0.169407,0.806479,1,0.234043,0.212766,0.0638298,0.276596,0.361702,153,8.59077,0.21352,0.624861,0.390451,0.287655,-0.240397,0.446157,0.199056,0.103715,-0.0603159,10,8,5,1,1.25,0.0650125,0,0,1
29,1839.7,7.34721,0.708449,0.934945,0.764427,0.80732,-0.839406,0.379487,0.124022,0.0409728,-0.0130287,0.557214,0.209819,0.123441,1,1,0.206897,0.0344828,0,0,0.103448,48,7.52667,0.29557,0.556432,0.309616,0.228964,-0.114021,0.363789,0.132343,0.0459297,-0.0259923,4,3,2,0,1.33333,0,1.015,0,1
51,2811.38,8.53341,0.904321,1.26394,1.35281,2.16975,-1.68296,0.60822,0.358908,0.217613,-0.0841993,0.721605,0.313692,0.0669746,0.731654,1,0.333333,0.156863,0,0.176471,0.137255,161,8.72677,0.214348,0.550892,0.303482,0.19691,-0.143886,0.370178,0.137032,0.0601991,-0.0264881,11,8,7,1,1.375,0.153,0.076125,0,1
62,3434.42,8.56128,0.0535432,1.21272,0.978605,1.27418,-1.05701,1.16306,0.887981,1.12434,-0.806125,0.852211,0.463753,0.120632,0.925407,1,0.419355,0.209677,0.016129,0.677419,0.225806,129,8.05932,0.156569,0.571099,0.326154,0.227297,-0.15436,0.440414,0.193965,0.107064,-0.049559,8,7,0,1,1.14286,0.2805,0,0,1
28,1698.74,6.30361,0.676894,1.564,1.13223,2.00436,0.493664,1.04372,0.395697,0.60806,0.6706,1.66864,0.986537,0.206142,0.890755,1,0.5,0.0357143,0.0357143,0.357143,0.357143,81,6.31041,0.392151,0.595112,0.354158,0.268498,-0.168784,0.344249,0.118507,0.0206163,-0.0251462,7,5,4,1,1.4,0.0765,0.338333,0,1
69,4135.16,8.70666,0.714913,1.29764,1.19314,1.73803,-1.48742,0.698585,0.333657,0.283434,-0.00172825,1.00563,0.585877,0.0583504,0.844163,1,0.304348,0.130435,0,0.26087,0.26087,245,7.0493,0.0624787,0.463769,0.215082,0.150932,-0.0290266,0.419709,0.176156,0.114388,-0.0163402,11,8,7,1,1.375,0,0.0828744,1,1
45,2198.78,7.66253,0.469907,1.31051,1.06247,1.59806,-0.627838,0.914137,0.457451,0.578613,0.218803,0.939823,0.433695,0.0971854,0.879804,1,0.355556,0.111111,0,0.266667,0.244444,86,7.31228,0.366746,0.57354,0.328949,0.232857,-0.153547,0.313769,0.0984513,0.0224007,-0.014231,0,0,0,0,#NAME?,0,0,0,1
39,2437.91,8.46713,0.588654,1.00209,0.705654,0.735242,-0.659269,0.507642,0.146932,0.084413,-0.00157816,0.532776,0.170317,0.163015,0.991386,1,0.25641,0.153846,0,0.0512821,0.025641,112,8.50322,0.0777065,0.560533,0.314197,0.213201,-0.145842,0.493406,0.243449,0.148436,-0.0832601,0,0,0,0,0,0,0,0,1
24,1648.92,7.2223,0.668893,0.885622,0.625812,0.586591,-0.581148,0.367449,0.0839465,0.0240995,-0.00189915,0.525333,0.156304,0.162689,1,1,0.125,0.0416667,0,0,0.0416667,63,7.44031,0.386262,0.570915,0.325944,0.219785,-0.165798,0.286219,0.0819214,0.0122852,-0.0100849,0,0,0,0,0,0,0,0,1
31,1851.21,7.3999,0.747753,1.02429,0.935122,1.12561,-1.14795,0.451879,0.178235,0.0858813,-0.00848554,0.713754,0.366586,0.108306,0.955471,1,0.258065,0.129032,0.0645161,0.0645161,0.225806,100,7.84432,0.442095,0.660546,0.436322,0.326627,-0.321881,0.311731,0.097176,0.0160453,-0.0157827,11,10,0,1,1.1,0.0812,0,0,1
35,2063.48,8.42609,0.538589,1.05539,0.738677,0.838937,-0.525139,0.624533,0.195304,0.162507,0.0762473,0.943451,0.503048,0.145612,0.987901,1,0.314286,0.285714,0,0.0571429,0.257143,101,8.08699,0.200166,0.609658,0.371683,0.278456,-0.20237,0.451447,0.203804,0.109677,-0.0611886,6,5,3,0,1.2,0,0.15225,0,1
48,2892.68,6.38923,0.835823,1.52711,1.73412,3.39667,-1.56921,0.89242,0.612033,0.747175,0.185382,1.49503,1.36094,0.114843,0.754307,1,0.375,0.0208333,0.0416667,0.333333,0.4375,91,6.8195,0.228678,0.525974,0.276649,0.20117,-0.0789833,0.373162,0.13925,0.0644884,-0.0218661,7,5,3,0,1.4,0.1785,0.15225,0,1
58,2772.09,7.61367,0.937974,1.66416,1.87433,3.69798,-2.36711,0.935488,0.570906,0.670232,0.146697,1.10854,0.644567,0.15652,0.750786,1,0.482759,0.137931,0.0172414,0.327586,0.310345,137,7.62626,0.471665,0.663599,0.440364,0.327975,-0.33382,0.296709,0.0880365,0.00659843,-0.0125417,0,0,0,0,0,0,0,0,1
19,1399.18,6.03058,0.582158,0.960026,0.550795,0.521511,-0.339932,0.506207,0.096106,0.0552627,0.0250358,0.720365,0.15211,0.321329,0.981983,1,0.421053,0.0526316,0.105263,0.105263,0.105263,102,6.19247,0.35081,0.582643,0.339472,0.2455,-0.163049,0.337148,0.113669,0.0286366,-0.0206362,7,5,0,1,1.4,0,0.076125,0,1
31,1961.09,6.90528,0.788758,1.29838,1.12876,1.5339,-1.43439,0.687876,0.223392,0.179483,0.0985358,1.23166,0.589546,0.173862,0.943841,1,0.290323,0.0322581,0,0.16129,0.322581,73,7.86162,0.324124,0.568214,0.322867,0.228325,-0.146488,0.33667,0.113347,0.0332692,-0.0198668,6,6,5,1,1,0,0,0,1
44,2242.44,8.10616,0.565298,1.18678,0.844228,1.09364,-0.472104,0.728453,0.252881,0.25367,0.139926,0.914104,0.4449,0.0970804,0.932038,1,0.409091,0.159091,0.0681818,0.181818,0.227273,144,8.47924,0.203845,0.490643,0.240731,0.151332,-0.0747172,0.33698,0.113555,0.0472377,-0.0152183,3,3,1,0,1,0,0,0,1
33,2281.9,6.85433,0.627111,1.05421,0.7749,0.902935,-0.595984,0.558935,0.177108,0.130724,0.0499807,1.0013,0.643327,0.221687,0.979887,1,0.363636,0.0909091,0.151515,0.0909091,0.393939,94,5.97276,0.558582,0.675798,0.456703,0.351091,-0.352936,0.293593,0.0861969,-0.0166478,-0.00751743,13,7,5,1,1.85714,0.0749544,0.0812,1,1
26,2073.93,6.86595,0.627875,1.02062,1.01335,1.65407,-0.0991404,0.572776,0.403204,0.443698,0.100061,0.836258,0.632883,0.184841,0.780062,1,0.230769,0.153846,0,0.192308,0.230769,160,6.41223,0.128796,0.44296,0.196214,0.129986,-0.0254226,0.356111,0.126815,0.068647,-0.00818457,6,5,3,0,1.2,0.55825,0,0,1
28,2182.09,7.46176,0.507069,0.965007,0.505872,0.494701,-0.184561,0.555534,0.117896,0.0854487,0.0528661,0.728548,0.21659,0.120081,0.993989,1,0.25,0.142857,0,0.0357143,0.107143,180,6.19558,0.262879,0.462248,0.213673,0.135813,-0.0464584,0.296039,0.0876389,0.0260836,-0.00894064,4,3,0,0,1.33333,0.459,0,0,1
45,2373.27,8.90724,0.309342,1.15092,0.795647,1.21845,0.56136,0.89304,0.429922,0.664574,0.776024,0.793839,0.392935,0.17708,0.957267,1,0.422222,0.244444,0.0222222,0.2,0.0888889,90,9.78226,0.107455,0.607534,0.369097,0.26096,-0.21851,0.512404,0.262558,0.159768,-0.105811,9,3,1,0,3,0.572474,0.19362,0,1
80,4993.06,8.93967,0.389508,1.3436,1.2934,1.81111,-2.25234,0.996014,0.636488,0.713099,-0.315796,1.19437,0.81284,0.0602518,0.898047,1,0.325,0.325,0.0625,0.4875,0.4875,173,9.14942,0.170676,0.563509,0.317542,0.201291,-0.169846,0.408776,0.167098,0.0797026,-0.0426474,10,7,1,0,1.42857,0,0.203,0,1
17,1226.4,5.74074,0.779656,1.05114,0.842833,0.933545,-1.00429,0.462513,0.12587,0.037625,0.000739634,0.985323,0.334022,0.14154,0.989117,1,0.176471,0.0588235,0.0588235,0.0588235,0.176471,77,5.92981,0.541742,0.684254,0.468204,0.349668,-0.392651,0.255559,0.0653107,-0.00437681,-0.00367715,12,8,5,1,1.5,0.415833,0.16685,0,1
47,3415.29,8.56612,0.329664,1.13034,1.18831,1.52353,-2.14104,0.83631,0.6264,0.644078,-0.45004,1.08725,0.8231,0.150763,0.947988,1,0.361702,0.276596,0.12766,0.297872,0.404255,99,8.01322,0.0793889,0.705556,0.497809,0.380784,-0.448719,0.631369,0.398627,0.274284,-0.285373,9,8,0,1,1.125,0,0.05075,0,1
33,1989.11,7.4162,0.300405,0.901224,0.49717,0.471065,-0.227678,0.636154,0.207758,0.166974,0.0271425,0.58071,0.2494,0.180804,0.992395,1,0.333333,0.0606061,0.030303,0.151515,0,97,7.49782,0.241422,0.584823,0.342018,0.244567,-0.170407,0.39245,0.154017,0.0719719,-0.0325239,7,3,1,0,2.33333,0.532808,0.1015,0,1
60,4067.74,7.75314,0.904565,1.29852,1.67254,2.80224,-3.34414,0.606691,0.431062,0.318047,-0.138566,1.26422,1.18374,0.1068,0.707624,1,0.35,0.166667,0.1,0.15,0.616667,110,8.50518,0.182288,0.537331,0.288724,0.193821,-0.114513,0.391476,0.153253,0.0759986,-0.0287559,7,7,5,1,1,0,0,0,1
36,3810.47,8.17475,0.249556,0.969456,0.398841,0.340452,-0.117336,0.751728,0.175063,0.133391,0.0453806,0.766047,0.209002,0.145965,0.993824,1,0.361111,0.222222,0,0.194444,0.0833333,199,7.16623,0.205564,0.585602,0.34293,0.243608,-0.174627,0.417562,0.174358,0.0884479,-0.0424208,8,5,4,1,1.6,0.110173,0,0,1
30,1842.49,7.08218,0.501795,0.925923,0.622482,0.649983,-0.391429,0.507513,0.164554,0.120763,0.0315819,0.764315,0.424866,0.104694,0.981224,1,0.166667,0,0.0333333,0.0333333,0.133333,109,7.54963,0.267083,0.531056,0.282021,0.191113,-0.103404,0.337317,0.113783,0.04207,-0.0161943,0,0,0,0,0,0,0,0,1
46,2526.1,7.38581,0.271997,1.16824,0.897603,1.15704,-0.753841,0.923852,0.519692,0.588849,-0.0687999,0.934226,0.565893,0.13895,0.90762,1,0.347826,0.0652174,0.0434783,0.413043,0.326087,90,7.88967,0.338812,0.548509,0.300862,0.210723,-0.118074,0.318094,0.101184,0.0258426,-0.0146148,12,6,2,1,2,0.33167,0.0841594,1,1
21,1491.62,5.90557,0.805502,0.958234,0.884167,0.975268,-1.20536,0.415672,0.123279,0.0193368,-0.014318,0.59432,0.213246,0.168771,0.991499,1,0.238095,0,0.047619,0.047619,0.0952381,160,5.85555,0.642773,0.729031,0.531486,0.419896,-0.513413,0.254726,0.0648851,-0.0223179,0.0030644,8,6,1,0,1.33333,0.406,0.1015,0,1
102,8009.24,9.21079,0.416501,1.52588,1.23551,1.82373,-1.52003,1.153,0.587043,0.72121,0.0181382,1.54019,1.02636,0.0768139,0.883652,1,0.431373,0.382353,0.00980392,0.558824,0.578431,405,6.10839,0.0786593,0.478512,0.228974,0.161722,-0.0389668,0.422649,0.178632,0.113873,-0.020453,11,8,7,1,1.375,0.145523,0.025375,0,1
80,4646.94,10.2431,0.696707,1.49285,1.36467,2.15746,-1.74112,0.910123,0.414878,0.466816,0.133786,1.19663,0.643332,0.085851,0.830941,1,0.3375,0.475,0,0.35,0.3625,178,8.87207,0.15374,0.651021,0.423828,0.318438,-0.295082,0.517264,0.267562,0.160813,-0.114626,7,5,1,0,1.4,0,0,1,1
68,3897.33,8.39264,0.611648,1.5191,1.84158,3.13748,-4.35609,0.992755,0.714211,0.907024,-0.237942,1.29709,1.16964,0.0887031,0.70445,1,0.308824,0.147059,0,0.411765,0.367647,116,7.66876,0.36692,0.537859,0.289292,0.183926,-0.130278,0.268291,0.0719801,0.00978853,-0.00765084,8,7,6,0,1.14286,0,0,0,1
31,2927.71,6.90461,0.355249,0.880642,0.433209,0.36544,-0.208525,0.571286,0.131553,0.0869098,0.0192438,0.613393,0.172533,0.210394,0.995057,1,0.354839,0.0322581,0,0.129032,0.0645161,180,6.98368,0.266444,0.571919,0.327091,0.235826,-0.146705,0.376713,0.141912,0.0578393,-0.029501,11,8,0,1,1.375,0.23575,0.15225,0,1
31,1749.94,6.54077,0.498435,1.50039,1.38463,2.58332,-0.255863,1.0978,0.674297,1.10588,0.630488,1.60511,1.38634,0.217481,0.78874,1,0.451613,0.0322581,0.0645161,0.451613,0.483871,103,6.14989,0.350034,0.618768,0.382874,0.272347,-0.24042,0.330788,0.10942,0.0353119,-0.0184398,16,10,0,1,1.6,0.2548,0.0338333,1,1
22,1235.38,7.78669,0.549432,1.07394,0.679044,0.737804,-0.453118,0.613582,0.162494,0.127182,0.0564029,1.16862,0.625104,0.300232,0.98609,1,0.590909,0.227273,0.227273,0.136364,0.363636,100,5.11977,0.492144,0.663638,0.440415,0.339329,-0.318089,0.321343,0.103261,-0.00242109,-0.0181349,4,4,2,0,1,0,0,0,1
62,3568.98,7.88594,0.930656,1.41509,2.81625,6.5009,-7.39404,0.713324,0.994322,1.58444,-0.0377062,1.08084,1.82636,0.168175,0.649804,1,0.354839,0.177419,0.0645161,0.145161,0.354839,94,9.78408,0.213809,0.54522,0.297265,0.203671,-0.12069,0.380192,0.144546,0.0668637,-0.0269747,6,3,1,0,2,0,0.230022,0,1
40,1719.96,7.39813,0.392276,1.25461,0.91079,1.24635,-0.522246,0.916979,0.415757,0.495978,0.157036,1.39792,0.977962,0.193567,0.917694,1,0.625,0.125,0.075,0.425,0.45,66,5.878,0.465495,0.674439,0.454868,0.337332,-0.365334,0.283389,0.0803096,0.0140813,-0.00996776,8,7,6,1,1.14286,0.0765,0,0,1
57,3349.5,6.49394,0.848968,1.49036,1.65353,2.75547,-3.14577,0.795063,0.422872,0.417209,0.0202781,1.55681,1.72578,0.117812,0.756863,1,0.263158,0.0701754,0.175439,0.315789,0.561404,44,8.09085,0.209978,0.502026,0.25203,0.187124,-0.047956,0.371459,0.137982,0.0689119,-0.0170114,0,0,0,0,0,0,0,0,1
23,1636.77,7.26663,0.778029,0.993983,0.882101,0.992041,-1.14844,0.419614,0.138895,0.0359762,-0.0217734,0.607973,0.243955,0.147245,0.993724,1,0.304348,0.173913,0,0.0434783,0.0869565,160,5.91818,0.636289,0.724722,0.525222,0.404195,-0.513927,0.217756,0.0474177,-0.0135464,0.00321834,6,5,1,0,1.2,0,0,0,1
41,2381.1,8.17309,0.34124,0.995403,0.674775,0.782058,-0.337928,0.691335,0.305566,0.300128,0.0523471,0.62059,0.309933,0.233217,0.959645,1,0.341463,0.243902,0.0487805,0.219512,0.121951,101,8.55729,0.163278,0.614398,0.377485,0.275402,-0.222302,0.476637,0.227183,0.129485,-0.0778637,0,0,0,0,0,0,0,0,1
23,1532.54,6.6264,0.874866,1.01836,0.923896,1.03075,-1.34628,0.392356,0.113152,0.00463515,-0.0150428,0.63939,0.216925,0.165092,1,1,0.347826,0.0434783,0,0,0.217391,82,6.94777,0.379703,0.637515,0.406425,0.299298,-0.270087,0.336354,0.113134,0.0307522,-0.0212991,0,0,0,0,0,0,0,0,1
36,3298.52,6.36283,0.514937,0.983445,0.59584,0.593594,-0.40593,0.555532,0.144179,0.0902697,0.0122532,0.948318,0.500254,0.137766,0.993185,1,0.388889,0.0555556,0.138889,0.0833333,0.416667,363,5.64564,0.107869,0.42869,0.183775,0.132818,-0.00224797,0.364122,0.132585,0.0822572,0.000531133,8,5,2,0,1.6,0.283519,0.203,0,1
30,1891.53,7.03693,0.965025,1.13235,1.21956,1.59325,-2.18013,0.452702,0.15551,0.0521387,0.0245281,0.980626,0.725206,0.144256,0.943966,1,0.333333,0.1,0.0666667,0.0333333,0.433333,50,7.92038,0.285389,0.588115,0.34588,0.260978,-0.157959,0.387281,0.149986,0.0603283,-0.0339881,10,8,4,1,1.25,0,0.1421,0,1
46,2225.39,9.33388,0.860943,1.25807,1.54434,2.78984,-1.1936,0.623262,0.435419,0.552231,0.459847,0.763424,0.439287,0.0837137,0.839139,1,0.413043,0.304348,0.0217391,0.152174,0.195652,179,8.60184,0.527276,0.688825,0.47448,0.357021,-0.402628,0.263406,0.0693825,0.000168567,-0.00572415,0,0,0,0,0,0,0,0,1
101,5354.33,7.78245,0.699038,1.62016,2.00094,3.88743,-3.58627,1.01987,0.770189,1.15253,0.200644,1.77484,2.18986,0.0582454,0.744317,1,0.49505,0.128713,0.0594059,0.405941,0.683168,176,7.18348,0.296778,0.585318,0.342597,0.233698,-0.186965,0.339734,0.115419,0.042874,-0.0189634,5,3,1,0,1.66667,0,0.5075,0,1
39,1968.18,7.28866,0.748773,1.22841,1.12107,1.53546,-1.41605,0.641458,0.255838,0.198871,0.04587,1.07967,0.611506,0.0974952,0.906342,1,0.435897,0.102564,0,0.179487,0.307692,96,7.7373,0.382957,0.629249,0.395954,0.291355,-0.250594,0.332176,0.110341,0.028603,-0.0199547,10,8,6,1,1.25,0.1683,0.135333,0,1
52,3699.17,7.37699,1.16772,1.3852,1.6163,2.37623,-4.13498,0.473902,0.188474,0.0111629,-0.0329796,1.17327,0.918359,0.0810779,0.773488,1,0.211538,0.0192308,0.0192308,0,0.461538,51,8.63106,0.427189,0.566422,0.320833,0.205287,-0.173011,0.233115,0.0543428,0.00385941,-0.00312578,7,6,1,0,1.16667,0,0,0,1
18,1546.16,5.02821,0.859209,0.937177,0.92903,1.01059,-1.43241,0.380221,0.0957145,0.00703428,-0.00411766,1.12534,0.940779,0.323926,0.990726,1,0.388889,0,0.222222,0.0555556,0.666667,188,4.51399,0.695727,0.757137,0.573257,0.444275,-0.638899,0.131821,0.0173767,-0.00372668,0.00212981,0,0,0,0,0,0,0,0,1
28,1822.39,7.9256,0.67198,0.969613,0.711541,0.748003,-0.670431,0.4334,0.133438,0.0480083,-0.0137388,0.476562,0.162836,0.113463,1,1,0.321429,0.0357143,0,0,0,103,6.96387,0.360218,0.578922,0.335151,0.241043,-0.158171,0.327846,0.107483,0.0252459,-0.0181533,6,4,3,0,1.5,0,0.236833,0,1
40,2424.02,8.81867,0.862945,1.06218,1.03214,1.23943,-1.61116,0.422437,0.146302,0.0353462,-0.0199203,0.392195,0.108767,0.0609645,0.982815,1,0.2,0.1,0,0.025,0,73,9.48722,0.362364,0.558272,0.311667,0.208974,-0.145737,0.29109,0.0847334,0.0173026,-0.0100577,5,4,2,0,1.25,0,0.05075,0,1
43,2149.58,8.11073,0.909075,1.3583,1.34869,1.97711,-2.23243,0.666522,0.257743,0.162191,0.0371929,1.00059,0.488989,0.088911,0.874168,1,0.325581,0.139535,0.0465116,0.209302,0.302326,54,9.11908,0.358993,0.613573,0.376472,0.287361,-0.201546,0.363745,0.132311,0.0365196,-0.029945,8,7,4,0,1.14286,0,0,0,1
72,5003.35,9.30867,0.603956,1.50673,0.951292,1.36729,-0.304557,0.988209,0.284681,0.357732,0.32666,1.55435,0.76192,0.159642,0.928312,1,0.611111,0.472222,0.0277778,0.361111,0.555556,152,7.22583,0.352604,0.553974,0.306888,0.202823,-0.143493,0.290152,0.0841883,0.0179004,-0.0101834,13,9,0,1,1.44444,0.11475,0.133973,2,1
32,2017.85,7.59988,0.233641,0.908555,0.493506,0.504865,-0.0359486,0.708911,0.254935,0.248942,0.160501,0.631263,0.229475,0.174598,0.992159,1,0.28125,0.125,0,0.09375,0.0625,104,8.18408,0.172508,0.611542,0.373983,0.266286,-0.225047,0.461888,0.21334,0.116875,-0.0694157,8,6,0,1,1.33333,0.0593333,0,0,1
22,1498.11,10.4841,0.477739,0.858849,0.469282,0.404817,-0.270722,0.457656,0.0969088,0.0535985,0.00876189,0.576446,0.241161,0.250877,1,1,0.409091,0.227273,0.136364,0,0,131,7.28945,0.380282,0.628989,0.395628,0.283955,-0.260297,0.31941,0.102023,0.0275809,-0.0164433,7,6,4,1,1.16667,0,0.135333,0,1
27,1926.01,6.17442,0.441773,0.927734,0.556963,0.631463,-0.0701696,0.569097,0.186568,0.181864,0.109707,0.709248,0.367903,0.225033,0.950807,1,0.37037,0.0740741,0.148148,0.148148,0.185185,93,6.73742,0.36392,0.622683,0.387734,0.280677,-0.242318,0.333596,0.111286,0.0323704,-0.0196952,7,7,3,1,1,0,0,0,1
22,1469.83,6.1155,0.594447,0.837161,0.546086,0.501033,-0.368835,0.38311,0.0849138,0.0434187,0.0198302,0.716929,0.234101,0.203044,0.98408,1,0.181818,0,0,0.0454545,0.0454545,64,6.74142,0.270992,0.49355,0.243592,0.164292,-0.0632556,0.322702,0.104137,0.0328947,-0.0144084,6,4,1,0,1.5,0,0.406,0,1
36,2045.96,8.60395,0.409204,0.956884,0.542505,0.53339,-0.288385,0.601661,0.171643,0.129303,0.0259111,0.542807,0.143491,0.152515,0.988418,1,0.277778,0.25,0,0.111111,0.0555556,156,7.90577,0.12464,0.51908,0.269444,0.177657,-0.0954364,0.418016,0.174737,0.0955809,-0.0358774,9,8,5,1,1.125,0.019125,0,0,1
27,1745.6,6.57402,0.631108,0.924076,0.761377,0.816179,-0.797198,0.418661,0.151038,0.0781151,-0.0122465,0.821478,0.551833,0.121566,1,1,0.333333,0.037037,0.111111,0,0.222222,82,6.79005,0.422807,0.6637,0.440498,0.323138,-0.339237,0.302713,0.0916352,0.0234451,-0.0130237,5,4,1,0,1.25,0,0.169167,0,1
57,3475.61,8.7748,0.975472,1.40419,1.60742,2.86971,-1.83996,0.678064,0.406815,0.386571,0.204557,0.818095,0.396339,0.0882132,0.813048,1,0.298246,0.210526,0.0350877,0.140351,0.175439,106,9.62134,0.188432,0.545851,0.297953,0.208255,-0.116149,0.401768,0.161418,0.0817602,-0.0324359,4,3,2,0,1.33333,0,0.45675,0,1
60,3171.2,7.49813,0.531724,1.29073,1.24164,1.94422,-1.23374,0.840507,0.507182,0.624544,0.0955092,1.21357,1.15,0.0582977,0.831877,1,0.316667,0.133333,0.05,0.283333,0.333333,246,7.4324,0.0412492,0.414984,0.172212,0.116896,-0.00635493,0.387043,0.149802,0.097007,-0.00231451,14,7,5,1,2,0.181368,0.323148,0,1
19,1539.68,6.01335,0.530474,0.811309,0.503423,0.437329,-0.331221,0.417299,0.084546,0.0441136,0.0147274,0.769872,0.350252,0.20044,0.99285,1,0.263158,0.0526316,0.157895,0.0526316,0.315789,106,6.34677,0.388049,0.632563,0.400135,0.293517,-0.260001,0.330319,0.109111,0.0263142,-0.0197888,9,8,4,1,1.125,0.0406,0,0,1
43,2360.03,9.48246,0.751819,1.10399,0.905894,1.06169,-1.105,0.50497,0.158187,0.0741725,-0.00343515,0.448823,0.109284,0.119016,0.979857,1,0.209302,0.139535,0,0.0697674,0.0232558,99,9.42567,0.32026,0.540188,0.291803,0.188359,-0.128938,0.295857,0.0875313,0.0225545,-0.0106196,14,8,0,1,1.75,0.25375,0.282842,0,1
32,1881.08,7.3647,1.04527,1.19621,1.3427,1.74774,-3.0199,0.445603,0.131896,0.00675173,-0.00852663,1.26888,1.00125,0.142904,0.924592,1,0.375,0.21875,0.21875,0,0.65625,33,8.89925,0.400207,0.515288,0.265522,0.161769,-0.110064,0.24354,0.0593116,-0.00118192,-0.00462075,3,2,1,0,1.5,0.9135,0,0,1
33,2087.99,7.49233,0.350625,0.868483,0.542664,0.506041,-0.370218,0.553587,0.198293,0.137897,-0.013949,0.755073,0.472497,0.153452,1,1,0.272727,0.151515,0.030303,0.0606061,0.212121,107,7.08657,0.0851907,0.494429,0.24446,0.167692,-0.0591285,0.429546,0.184509,0.113185,-0.0293991,0,0,0,0,0,0,0,0,1
76,3810.75,7.8815,0.506012,1.36539,1.25945,1.83519,-1.82377,0.918294,0.502378,0.562711,-0.0551854,1.2603,0.92128,0.0920889,0.839083,1,0.473684,0.118421,0,0.368421,0.513158,159,7.14834,0.0323826,0.611104,0.373448,0.272168,-0.214916,0.582776,0.339627,0.237548,-0.175541,9,8,0,1,1.125,0,0.228375,0,1
36,2337.72,8.46365,0.838979,1.15516,0.965385,1.17108,-1.18374,0.551388,0.147489,0.0658367,0.0471127,0.63036,0.2107,0.134826,0.977263,1,0.25,0.111111,0,0.0833333,0.0555556,84,9.60799,0.23649,0.54175,0.293493,0.206055,-0.108145,0.367478,0.13504,0.0606527,-0.0217239,4,3,2,0,1.33333,0.2295,0,0,1
21,1043.81,5.78884,1.14722,1.22379,1.52096,2.04711,-4.08924,0.412425,0.11399,-0.0114208,-0.00729277,1.36625,1.04137,0.44001,0.93661,1,0.571429,0.047619,0.333333,0,0.619048,12,6.04073,0.644846,0.789226,0.622878,0.499825,-0.759837,0.166209,0.0276254,0.00468491,-0.00133595,4,3,1,0,1.33333,0.3825,0,0,1
49,3794.68,8.48392,0.548124,1.03181,0.795454,0.888155,-0.812559,0.560453,0.205645,0.147404,0.000785436,0.912901,0.491256,0.0971349,0.982564,1,0.387755,0.285714,0.0816327,0.0816327,0.44898,179,7.77535,0.242914,0.553709,0.306594,0.212917,-0.127785,0.367991,0.135417,0.0590285,-0.0228182,3,2,1,0,1.5,0,0,0,1
49,2233.45,8.06143,0.753501,1.40407,1.4384,2.2442,-2.25889,0.797407,0.381283,0.401398,0.125282,1.20711,0.794708,0.0965278,0.852585,1,0.489796,0.122449,0,0.306122,0.326531,90,8.90723,0.255923,0.592021,0.350489,0.258129,-0.173347,0.397198,0.157766,0.0713984,-0.0355343,0,0,0,0,#NAME?,0,0,0,1
76,6111.55,7.85699,0.689082,1.50145,1.3273,2.0472,-1.65992,0.92693,0.389327,0.436461,0.192982,1.7056,1.26163,0.174599,0.893308,1,0.473684,0.157895,0.0394737,0.368421,0.631579,257,6.30595,0.326263,0.660915,0.436808,0.332104,-0.315335,0.392561,0.154104,0.0602794,-0.0401224,5,4,3,0,1.25,0.0765,0,0,1
44,3589.99,7.55482,0.635161,1.14596,0.918245,1.07489,-1.15538,0.611181,0.201567,0.136123,0.00300526,0.766743,0.355209,0.0781185,0.977343,1,0.227273,0.0681818,0,0.113636,0.159091,103,7.95338,0.174276,0.614063,0.377074,0.275662,-0.220279,0.467382,0.218446,0.122632,-0.0708889,14,9,0,1,1.55556,0.19675,0.0845833,0,1
